pgNo,startX,startY,endX,endY,w,h,fntSize,txtColor,txtFnt,pgW,pgH,topMargin,bottomMargin,leftMargin,rightMargin,o,docName,label
3,136.32,588.07,141.22,591.36,4.9,3.29,6.57,-16777216,VerdanaBold,595.2000122,841.4400024,588.07,250.0800024,136.32,453.9800122,O,Boparais.pdf,Undefined
3,141.6,588.07,146.28,591.36,4.68,3.29,6.57,-16777216,VerdanaBold,595.2000122,841.4400024,588.07,250.0800024,141.6,448.9200122,U,Boparais.pdf,Undefined
3,146.4,588.07,151.27,591.36,4.87,3.29,6.57,-16777216,VerdanaBold,595.2000122,841.4400024,588.07,250.0800024,146.4,443.9300122,N,Boparais.pdf,Undefined
3,151.2,588.07,155.12,591.36,3.92,3.29,6.57,-16777216,VerdanaBold,595.2000122,841.4400024,588.07,250.0800024,151.2,440.0800122,T,Boparais.pdf,Undefined
3,156.96,588.07,161.86,591.36,4.9,3.29,6.57,-16777216,VerdanaBold,595.2000122,841.4400024,588.07,250.0800024,156.96,433.3400122,O,Boparais.pdf,Undefined
3,162.24,588.07,165.98,591.36,3.74,3.29,6.57,-16777216,VerdanaBold,595.2000122,841.4400024,588.07,250.0800024,162.24,429.2200122,F,Boparais.pdf,Undefined
3,168,588.07,171.92,591.36,3.92,3.29,6.57,-16777216,VerdanaBold,595.2000122,841.4400024,588.07,250.0800024,168,423.2800122,T,Boparais.pdf,Undefined
3,171.84,588.07,176.31,591.36,4.47,3.29,6.57,-16777216,VerdanaBold,595.2000122,841.4400024,588.07,250.0800024,171.84,418.8900122,A,Boparais.pdf,Undefined
3,176.16,588.07,180.55,591.36,4.39,3.29,6.57,-16777216,VerdanaBold,595.2000122,841.4400024,588.07,250.0800024,176.16,414.6500122,X,Boparais.pdf,Undefined
3,182.4,588.07,186.49,591.36,4.09,3.29,6.57,-16777216,VerdanaBold,595.2000122,841.4400024,588.07,250.0800024,182.4,408.7100122,S,Boparais.pdf,Undefined
3,186.72,588.07,191.4,591.36,4.68,3.29,6.57,-16777216,VerdanaBold,595.2000122,841.4400024,588.07,250.0800024,186.72,403.8000122,U,Boparais.pdf,Undefined
3,191.52,588.07,195.9,591.36,4.38,3.29,6.57,-16777216,VerdanaBold,595.2000122,841.4400024,588.07,250.0800024,191.52,399.3000122,B,Boparais.pdf,Undefined
3,195.84,588.07,199.04,591.36,3.2,3.29,6.57,-16777216,VerdanaBold,595.2000122,841.4400024,588.07,250.0800024,195.84,396.1600122,J,Boparais.pdf,Undefined
3,199.2,588.07,203.13,591.36,3.93,3.29,6.57,-16777216,VerdanaBold,595.2000122,841.4400024,588.07,250.0800024,199.2,392.0700122,E,Boparais.pdf,Undefined
3,203.04,588.07,207.2,591.36,4.16,3.29,6.57,-16777216,VerdanaBold,595.2000122,841.4400024,588.07,250.0800024,203.04,388.0000122,C,Boparais.pdf,Undefined
3,207.36,588.07,211.28,591.36,3.92,3.29,6.57,-16777216,VerdanaBold,595.2000122,841.4400024,588.07,250.0800024,207.36,383.9200122,T,Boparais.pdf,Undefined
3,213.12,588.07,217.04,591.36,3.92,3.29,6.57,-16777216,VerdanaBold,595.2000122,841.4400024,588.07,250.0800024,213.12,378.1600122,T,Boparais.pdf,Undefined
3,216.96,588.07,221.86,591.36,4.9,3.29,6.57,-16777216,VerdanaBold,595.2000122,841.4400024,588.07,250.0800024,216.96,373.3400122,O,Boparais.pdf,Undefined
3,224.16,588.07,228.66,591.36,4.5,3.29,6.57,-16777216,VerdanaBold,595.2000122,841.4400024,588.07,250.0800024,224.16,366.5400122,R,Boparais.pdf,Undefined
3,228.48,588.07,232.41,591.36,3.93,3.29,6.57,-16777216,VerdanaBold,595.2000122,841.4400024,588.07,250.0800024,228.48,362.7900122,E,Boparais.pdf,Undefined
3,232.32,588.07,236.71,591.36,4.39,3.29,6.57,-16777216,VerdanaBold,595.2000122,841.4400024,588.07,250.0800024,232.32,358.4900122,V,Boparais.pdf,Undefined
3,236.64,588.07,240.57,591.36,3.93,3.29,6.57,-16777216,VerdanaBold,595.2000122,841.4400024,588.07,250.0800024,236.64,354.6300122,E,Boparais.pdf,Undefined
3,240.48,588.07,244.98,591.36,4.5,3.29,6.57,-16777216,VerdanaBold,595.2000122,841.4400024,588.07,250.0800024,240.48,350.2200122,R,Boparais.pdf,Undefined
3,244.8,588.07,248.89,591.36,4.09,3.29,6.57,-16777216,VerdanaBold,595.2000122,841.4400024,588.07,250.0800024,244.8,346.3100122,S,Boparais.pdf,Undefined
3,249.12,588.07,253.05,591.36,3.93,3.29,6.57,-16777216,VerdanaBold,595.2000122,841.4400024,588.07,250.0800024,249.12,342.1500122,E,Boparais.pdf,Undefined
3,254.88,588.07,259.04,591.36,4.16,3.29,6.57,-16777216,VerdanaBold,595.2000122,841.4400024,588.07,250.0800024,254.88,336.1600122,C,Boparais.pdf,Undefined
3,259.2,588.07,264.02,591.36,4.82,3.29,6.57,-16777216,VerdanaBold,595.2000122,841.4400024,588.07,250.0800024,259.2,331.1800122,H,Boparais.pdf,Undefined
3,264,588.07,268.47,591.36,4.47,3.29,6.57,-16777216,VerdanaBold,595.2000122,841.4400024,588.07,250.0800024,264,326.7300122,A,Boparais.pdf,Undefined
3,268.32,588.07,272.82,591.36,4.5,3.29,6.57,-16777216,VerdanaBold,595.2000122,841.4400024,588.07,250.0800024,268.32,322.3800122,R,Boparais.pdf,Undefined
3,272.64,588.07,277.31,591.36,4.67,3.29,6.57,-16777216,VerdanaBold,595.2000122,841.4400024,588.07,250.0800024,272.64,317.8900122,G,Boparais.pdf,Undefined
3,277.44,588.07,281.37,591.36,3.93,3.29,6.57,-16777216,VerdanaBold,595.2000122,841.4400024,588.07,250.0800024,277.44,313.8300122,E,Boparais.pdf,Undefined
3,281.28,588.07,285.37,591.36,4.09,3.29,6.57,-16777216,VerdanaBold,595.2000122,841.4400024,588.07,250.0800024,281.28,309.8300122,S,Boparais.pdf,Undefined
3,287.52,588.07,290.28,591.36,2.76,3.29,6.57,-16777216,VerdanaBold,595.2000122,841.4400024,588.07,250.0800024,287.52,304.9200122,-,Boparais.pdf,Undefined
3,292.32,588.07,297.19,591.36,4.87,3.29,6.57,-16777216,VerdanaBold,595.2000122,841.4400024,588.07,250.0800024,292.32,298.0100122,N,Boparais.pdf,Undefined
3,297.12,588.07,302.02,591.36,4.9,3.29,6.57,-16777216,VerdanaBold,595.2000122,841.4400024,588.07,250.0800024,297.12,293.1800122,O,Boparais.pdf,Undefined
3,372.48,601.51,377.35,604.8,4.87,3.29,6.57,-16777216,VerdanaBold,595.2000122,841.4400024,601.51,236.6400024,372.48,217.8500122,N,Boparais.pdf,Undefined
3,377.28,601.51,381.21,604.8,3.93,3.29,6.57,-16777216,VerdanaBold,595.2000122,841.4400024,601.51,236.6400024,377.28,213.9900122,E,Boparais.pdf,Undefined
3,381.12,601.51,385.04,604.8,3.92,3.29,6.57,-16777216,VerdanaBold,595.2000122,841.4400024,601.51,236.6400024,381.12,210.1600122,T,Boparais.pdf,Undefined
3,386.88,601.51,391.35,604.8,4.47,3.29,6.57,-16777216,VerdanaBold,595.2000122,841.4400024,601.51,236.6400024,386.88,203.8500122,A,Boparais.pdf,Undefined
3,391.2,601.51,396.65,604.8,5.45,3.29,6.57,-16777216,VerdanaBold,595.2000122,841.4400024,601.51,236.6400024,391.2,198.5500122,M,Boparais.pdf,Undefined
3,396.48,601.51,400.4,604.8,3.92,3.29,6.57,-16777216,VerdanaBold,595.2000122,841.4400024,601.51,236.6400024,396.48,194.8000122,T,Boparais.pdf,Undefined
3,190.08,312.55,194.24,315.84,4.16,3.29,6.57,-16777216,VerdanaBold,595.2000122,841.4400024,312.55,525.6000024,190.08,400.9600122,C,Boparais.pdf,Undefined
3,194.4,312.55,199.27,315.84,4.87,3.29,6.57,-16777216,VerdanaBold,595.2000122,841.4400024,312.55,525.6000024,194.4,395.9300122,N,Boparais.pdf,Undefined
3,199.2,312.55,203.58,315.84,4.38,3.29,6.57,-16777216,VerdanaBold,595.2000122,841.4400024,312.55,525.6000024,199.2,391.6200122,B,Boparais.pdf,Undefined
3,203.52,312.55,208.97,315.84,5.45,3.29,6.57,-16777216,VerdanaBold,595.2000122,841.4400024,312.55,525.6000024,203.52,386.2300122,M,Boparais.pdf,Undefined
3,208.8,312.55,212.89,315.84,4.09,3.29,6.57,-16777216,VerdanaBold,595.2000122,841.4400024,312.55,525.6000024,208.8,382.3100122,S,Boparais.pdf,Undefined
3,213.12,312.55,217.21,315.84,4.09,3.29,6.57,-16777216,VerdanaBold,595.2000122,841.4400024,312.55,525.6000024,213.12,377.9900122,1,Boparais.pdf,Undefined
3,217.44,312.55,221.53,315.84,4.09,3.29,6.57,-16777216,VerdanaBold,595.2000122,841.4400024,312.55,525.6000024,217.44,373.6700122,9,Boparais.pdf,Undefined
3,221.76,312.55,224.52,315.84,2.76,3.29,6.57,-16777216,VerdanaBold,595.2000122,841.4400024,312.55,525.6000024,221.76,370.6800122,-,Boparais.pdf,Undefined
3,224.64,312.55,228.73,315.84,4.09,3.29,6.57,-16777216,VerdanaBold,595.2000122,841.4400024,312.55,525.6000024,224.64,366.4700122,2,Boparais.pdf,Undefined
3,228.96,312.55,233.05,315.84,4.09,3.29,6.57,-16777216,VerdanaBold,595.2000122,841.4400024,312.55,525.6000024,228.96,362.1500122,0,Boparais.pdf,Undefined
3,233.28,312.55,237.25,315.84,3.97,3.29,6.57,-16777216,VerdanaBold,595.2000122,841.4400024,312.55,525.6000024,233.28,357.9500122,/,Boparais.pdf,Undefined
3,237.12,312.55,241.21,315.84,4.09,3.29,6.57,-16777216,VerdanaBold,595.2000122,841.4400024,312.55,525.6000024,237.12,353.9900122,0,Boparais.pdf,Undefined
3,241.44,312.55,245.53,315.84,4.09,3.29,6.57,-16777216,VerdanaBold,595.2000122,841.4400024,312.55,525.6000024,241.44,349.6700122,6,Boparais.pdf,Undefined
3,245.76,312.55,249.73,315.84,3.97,3.29,6.57,-16777216,VerdanaBold,595.2000122,841.4400024,312.55,525.6000024,245.76,345.4700122,/,Boparais.pdf,Undefined
3,249.6,312.55,253.69,315.84,4.09,3.29,6.57,-16777216,VerdanaBold,595.2000122,841.4400024,312.55,525.6000024,249.6,341.5100122,1,Boparais.pdf,Undefined
3,253.92,312.55,258.01,315.84,4.09,3.29,6.57,-16777216,VerdanaBold,595.2000122,841.4400024,312.55,525.6000024,253.92,337.1900122,4,Boparais.pdf,Undefined
3,190.08,330.79,194.17,334.08,4.09,3.29,6.57,-16777216,VerdanaBold,595.2000122,841.4400024,330.79,507.3600024,190.08,401.0300122,0,Boparais.pdf,Undefined
3,194.4,330.79,198.49,334.08,4.09,3.29,6.57,-16777216,VerdanaBold,595.2000122,841.4400024,330.79,507.3600024,194.4,396.7100122,5,Boparais.pdf,Undefined
3,198.72,330.79,202.69,334.08,3.97,3.29,6.57,-16777216,VerdanaBold,595.2000122,841.4400024,330.79,507.3600024,198.72,392.5100122,/,Boparais.pdf,Undefined
3,202.56,330.79,206.65,334.08,4.09,3.29,6.57,-16777216,VerdanaBold,595.2000122,841.4400024,330.79,507.3600024,202.56,388.5500122,0,Boparais.pdf,Undefined
3,206.88,330.79,210.97,334.08,4.09,3.29,6.57,-16777216,VerdanaBold,595.2000122,841.4400024,330.79,507.3600024,206.88,384.2300122,6,Boparais.pdf,Undefined
3,211.2,330.79,215.17,334.08,3.97,3.29,6.57,-16777216,VerdanaBold,595.2000122,841.4400024,330.79,507.3600024,211.2,380.0300122,/,Boparais.pdf,Undefined
3,215.04,330.79,219.13,334.08,4.09,3.29,6.57,-16777216,VerdanaBold,595.2000122,841.4400024,330.79,507.3600024,215.04,376.0700122,2,Boparais.pdf,Undefined
3,219.36,330.79,223.45,334.08,4.09,3.29,6.57,-16777216,VerdanaBold,595.2000122,841.4400024,330.79,507.3600024,219.36,371.7500122,0,Boparais.pdf,Undefined
3,223.68,330.79,227.77,334.08,4.09,3.29,6.57,-16777216,VerdanaBold,595.2000122,841.4400024,330.79,507.3600024,223.68,367.4300122,1,Boparais.pdf,Undefined
3,228,330.79,232.09,334.08,4.09,3.29,6.57,-16777216,VerdanaBold,595.2000122,841.4400024,330.79,507.3600024,228,363.1100122,9,Boparais.pdf,Undefined
3,437.28,457.79,440.89,460.8,3.61,3.01,6.02,-16777216,Verdana,595.2000122,841.4400024,457.79,380.6400024,437.28,154.3100122,A,Boparais.pdf,Undefined
3,441.12,457.79,446.25,460.8,5.13,3.01,6.02,-16777216,Verdana,595.2000122,841.4400024,457.79,380.6400024,441.12,148.9500122,m,Boparais.pdf,Undefined
3,446.4,457.79,449.6,460.8,3.2,3.01,6.02,-16777216,Verdana,595.2000122,841.4400024,457.79,380.6400024,446.4,145.6000122,o,Boparais.pdf,Undefined
3,449.76,457.79,453.1,460.8,3.34,3.01,6.02,-16777216,Verdana,595.2000122,841.4400024,457.79,380.6400024,449.76,142.1000122,u,Boparais.pdf,Undefined
3,453.12,457.79,456.46,460.8,3.34,3.01,6.02,-16777216,Verdana,595.2000122,841.4400024,457.79,380.6400024,453.12,138.7400122,n,Boparais.pdf,Undefined
3,456.48,457.79,458.56,460.8,2.08,3.01,6.02,-16777216,Verdana,595.2000122,841.4400024,457.79,380.6400024,456.48,136.6400122,t,Boparais.pdf,Undefined
3,129.12,487.07,132.47,490.08,3.35,3.01,6.02,-16777216,Verdana,595.2000122,841.4400024,487.07,351.3600024,129.12,462.7300122,1,Boparais.pdf,Undefined
3,297.6,487.07,300.95,490.08,3.35,3.01,6.02,-16777216,Verdana,595.2000122,841.4400024,487.07,351.3600024,297.6,294.2500122,9,Boparais.pdf,Undefined
3,300.96,487.07,304.31,490.08,3.35,3.01,6.02,-16777216,Verdana,595.2000122,841.4400024,487.07,351.3600024,300.96,290.8900122,9,Boparais.pdf,Undefined
3,304.32,487.07,307.67,490.08,3.35,3.01,6.02,-16777216,Verdana,595.2000122,841.4400024,487.07,351.3600024,304.32,287.5300122,8,Boparais.pdf,Undefined
3,307.68,487.07,311.03,490.08,3.35,3.01,6.02,-16777216,Verdana,595.2000122,841.4400024,487.07,351.3600024,307.68,284.1700122,5,Boparais.pdf,Undefined
3,311.04,487.07,314.39,490.08,3.35,3.01,6.02,-16777216,Verdana,595.2000122,841.4400024,487.07,351.3600024,311.04,280.8100122,2,Boparais.pdf,Undefined
3,314.4,487.07,317.75,490.08,3.35,3.01,6.02,-16777216,Verdana,595.2000122,841.4400024,487.07,351.3600024,314.4,277.4500122,5,Boparais.pdf,Undefined
3,126.72,439.55,130.33,442.56,3.61,3.01,6.02,-16777216,Verdana,595.2000122,841.4400024,439.55,398.8800024,126.72,464.8700122,S,Boparais.pdf,Undefined
3,130.56,439.55,132.81,442.56,2.25,3.01,6.02,-16777216,Verdana,595.2000122,841.4400024,439.55,398.8800024,130.56,462.3900122,r,Boparais.pdf,Undefined
3,132.96,439.55,134.88,442.56,1.92,3.01,6.02,-16777216,Verdana,595.2000122,841.4400024,439.55,398.8800024,132.96,460.3200122,.,Boparais.pdf,Undefined
3,126.24,446.27,130.19,449.28,3.95,3.01,6.02,-16777216,Verdana,595.2000122,841.4400024,446.27,392.1600024,126.24,465.0100122,N,Boparais.pdf,Undefined
3,130.08,446.27,133.28,449.28,3.2,3.01,6.02,-16777216,Verdana,595.2000122,841.4400024,446.27,392.1600024,130.08,461.9200122,o,Boparais.pdf,Undefined
3,133.44,446.27,135.36,449.28,1.92,3.01,6.02,-16777216,Verdana,595.2000122,841.4400024,446.27,392.1600024,133.44,459.8400122,.,Boparais.pdf,Undefined
3,126.72,439.55,130.33,442.56,3.61,3.01,6.02,-16777216,Verdana,595.2000122,841.4400024,439.55,398.8800024,126.72,464.8700122,S,Boparais.pdf,Undefined
3,130.56,439.55,132.81,442.56,2.25,3.01,6.02,-16777216,Verdana,595.2000122,841.4400024,439.55,398.8800024,130.56,462.3900122,r,Boparais.pdf,Undefined
3,132.96,439.55,134.88,442.56,1.92,3.01,6.02,-16777216,Verdana,595.2000122,841.4400024,439.55,398.8800024,132.96,460.3200122,.,Boparais.pdf,Undefined
3,126.24,446.27,130.19,449.28,3.95,3.01,6.02,-16777216,Verdana,595.2000122,841.4400024,446.27,392.1600024,126.24,465.0100122,N,Boparais.pdf,Undefined
3,130.08,446.27,133.28,449.28,3.2,3.01,6.02,-16777216,Verdana,595.2000122,841.4400024,446.27,392.1600024,130.08,461.9200122,o,Boparais.pdf,Undefined
3,133.44,446.27,135.36,449.28,1.92,3.01,6.02,-16777216,Verdana,595.2000122,841.4400024,446.27,392.1600024,133.44,459.8400122,.,Boparais.pdf,Undefined
3,126.24,385.51,130.17,388.8,3.93,3.29,6.57,-16777216,Verdana,595.2000122,841.4400024,385.51,452.6400024,126.24,465.0300122,A,Boparais.pdf,Undefined
3,130.08,385.51,133.28,388.8,3.2,3.29,6.57,-16777216,Verdana,595.2000122,841.4400024,385.51,452.6400024,130.08,461.9200122,L,Boparais.pdf,Undefined
3,133.44,385.51,137.97,388.8,4.53,3.29,6.57,-16777216,Verdana,595.2000122,841.4400024,385.51,452.6400024,133.44,457.2300122,O,Boparais.pdf,Undefined
3,138.24,385.51,142.23,388.8,3.99,3.29,6.57,-16777216,Verdana,595.2000122,841.4400024,385.51,452.6400024,138.24,452.9700122,K,Boparais.pdf,Undefined
3,142.08,385.51,146.01,388.8,3.93,3.29,6.57,-16777216,Verdana,595.2000122,841.4400024,385.51,452.6400024,142.08,449.1900122,A,Boparais.pdf,Undefined
3,147.84,385.51,151.86,388.8,4.02,3.29,6.57,-16777216,Verdana,595.2000122,841.4400024,385.51,452.6400024,147.84,443.3400122,C,Boparais.pdf,Undefined
3,152.16,385.51,156.69,388.8,4.53,3.29,6.57,-16777216,Verdana,595.2000122,841.4400024,385.51,452.6400024,152.16,438.5100122,O,Boparais.pdf,Undefined
3,156.96,385.51,160.51,388.8,3.55,3.29,6.57,-16777216,Verdana,595.2000122,841.4400024,385.51,452.6400024,156.96,434.6900122,T,Boparais.pdf,Undefined
3,160.32,385.51,163.87,388.8,3.55,3.29,6.57,-16777216,Verdana,595.2000122,841.4400024,385.51,452.6400024,160.32,431.3300122,T,Boparais.pdf,Undefined
3,163.68,385.51,167.61,388.8,3.93,3.29,6.57,-16777216,Verdana,595.2000122,841.4400024,385.51,452.6400024,163.68,427.5900122,A,Boparais.pdf,Undefined
3,167.52,385.51,171.98,388.8,4.46,3.29,6.57,-16777216,Verdana,595.2000122,841.4400024,385.51,452.6400024,167.52,423.2200122,G,Boparais.pdf,Undefined
3,171.84,385.51,175.48,388.8,3.64,3.29,6.57,-16777216,Verdana,595.2000122,841.4400024,385.51,452.6400024,171.84,419.7200122,E,Boparais.pdf,Undefined
3,175.68,385.51,177.77,388.8,2.09,3.29,6.57,-16777216,Verdana,595.2000122,841.4400024,385.51,452.6400024,175.68,417.4300122,",",Boparais.pdf,Undefined
3,177.6,385.51,181.55,388.8,3.95,3.29,6.57,-16777216,Verdana,595.2000122,841.4400024,385.51,452.6400024,177.6,413.6500122,B,Boparais.pdf,Undefined
3,181.44,385.51,185.08,388.8,3.64,3.29,6.57,-16777216,Verdana,595.2000122,841.4400024,385.51,452.6400024,181.44,410.1200122,E,Boparais.pdf,Undefined
3,185.28,385.51,188.48,388.8,3.2,3.29,6.57,-16777216,Verdana,595.2000122,841.4400024,385.51,452.6400024,185.28,406.7200122,L,Boparais.pdf,Undefined
3,188.64,385.51,193.17,388.8,4.53,3.29,6.57,-16777216,Verdana,595.2000122,841.4400024,385.51,452.6400024,188.64,402.0300122,O,Boparais.pdf,Undefined
3,193.44,385.51,199.13,388.8,5.69,3.29,6.57,-16777216,Verdana,595.2000122,841.4400024,385.51,452.6400024,193.44,396.0700122,W,Boparais.pdf,Undefined
3,201.6,385.51,205.53,388.8,3.93,3.29,6.57,-16777216,Verdana,595.2000122,841.4400024,385.51,452.6400024,201.6,389.6700122,S,Boparais.pdf,Undefined
3,205.44,385.51,209.46,388.8,4.02,3.29,6.57,-16777216,Verdana,595.2000122,841.4400024,385.51,452.6400024,205.44,385.7400122,C,Boparais.pdf,Undefined
3,209.76,385.51,213.69,388.8,3.93,3.29,6.57,-16777216,Verdana,595.2000122,841.4400024,385.51,452.6400024,209.76,381.5100122,A,Boparais.pdf,Undefined
3,213.6,385.51,217.91,388.8,4.31,3.29,6.57,-16777216,Verdana,595.2000122,841.4400024,385.51,452.6400024,213.6,377.2900122,N,Boparais.pdf,Undefined
3,217.92,385.51,222.36,388.8,4.44,3.29,6.57,-16777216,Verdana,595.2000122,841.4400024,385.51,452.6400024,217.92,372.8400122,D,Boparais.pdf,Undefined
3,222.24,385.51,226.17,388.8,3.93,3.29,6.57,-16777216,Verdana,595.2000122,841.4400024,385.51,452.6400024,222.24,369.0300122,A,Boparais.pdf,Undefined
3,226.08,385.51,229.28,388.8,3.2,3.29,6.57,-16777216,Verdana,595.2000122,841.4400024,385.51,452.6400024,226.08,365.9200122,L,Boparais.pdf,Undefined
3,231.36,385.51,234.83,388.8,3.47,3.29,6.57,-16777216,Verdana,595.2000122,841.4400024,385.51,452.6400024,231.36,360.3700122,P,Boparais.pdf,Undefined
3,235.2,385.51,239.73,388.8,4.53,3.29,6.57,-16777216,Verdana,595.2000122,841.4400024,385.51,452.6400024,235.2,355.4700122,O,Boparais.pdf,Undefined
3,240,385.51,242.42,388.8,2.42,3.29,6.57,-16777216,Verdana,595.2000122,841.4400024,385.51,452.6400024,240,352.7800122,I,Boparais.pdf,Undefined
3,242.4,385.51,246.71,388.8,4.31,3.29,6.57,-16777216,Verdana,595.2000122,841.4400024,385.51,452.6400024,242.4,348.4900122,N,Boparais.pdf,Undefined
3,246.72,385.51,250.27,388.8,3.55,3.29,6.57,-16777216,Verdana,595.2000122,841.4400024,385.51,452.6400024,246.72,344.9300122,T,Boparais.pdf,Undefined
3,250.08,385.51,252.17,388.8,2.09,3.29,6.57,-16777216,Verdana,595.2000122,841.4400024,385.51,452.6400024,250.08,343.0300122,",",Boparais.pdf,Undefined
3,126.24,393.19,129.79,396.48,3.55,3.29,6.57,-16777216,Verdana,595.2000122,841.4400024,393.19,444.9600024,126.24,465.4100122,T,Boparais.pdf,Undefined
3,129.6,393.19,133.93,396.48,4.33,3.29,6.57,-16777216,Verdana,595.2000122,841.4400024,393.19,444.9600024,129.6,461.2700122,H,Boparais.pdf,Undefined
3,133.92,393.19,137.56,396.48,3.64,3.29,6.57,-16777216,Verdana,595.2000122,841.4400024,393.19,444.9600024,133.92,457.6400122,E,Boparais.pdf,Undefined
3,139.68,393.19,144.53,396.48,4.85,3.29,6.57,-16777216,Verdana,595.2000122,841.4400024,393.19,444.9600024,139.68,450.6700122,M,Boparais.pdf,Undefined
3,144.48,393.19,148.41,396.48,3.93,3.29,6.57,-16777216,Verdana,595.2000122,841.4400024,393.19,444.9600024,144.48,446.7900122,A,Boparais.pdf,Undefined
3,148.32,393.19,151.52,396.48,3.2,3.29,6.57,-16777216,Verdana,595.2000122,841.4400024,393.19,444.9600024,148.32,443.6800122,L,Boparais.pdf,Undefined
3,151.68,393.19,154.88,396.48,3.2,3.29,6.57,-16777216,Verdana,595.2000122,841.4400024,393.19,444.9600024,151.68,440.3200122,L,Boparais.pdf,Undefined
3,156.96,393.19,160.96,396.48,4,3.29,6.57,-16777216,Verdana,595.2000122,841.4400024,393.19,444.9600024,156.96,434.2400122,R,Boparais.pdf,Undefined
3,160.8,393.19,165.33,396.48,4.53,3.29,6.57,-16777216,Verdana,595.2000122,841.4400024,393.19,444.9600024,160.8,429.8700122,O,Boparais.pdf,Undefined
3,165.6,393.19,169.53,396.48,3.93,3.29,6.57,-16777216,Verdana,595.2000122,841.4400024,393.19,444.9600024,165.6,425.6700122,A,Boparais.pdf,Undefined
3,169.44,393.19,173.88,396.48,4.44,3.29,6.57,-16777216,Verdana,595.2000122,841.4400024,393.19,444.9600024,169.44,421.3200122,D,Boparais.pdf,Undefined
3,173.76,393.19,175.85,396.48,2.09,3.29,6.57,-16777216,Verdana,595.2000122,841.4400024,393.19,444.9600024,173.76,419.3500122,",",Boparais.pdf,Undefined
3,126.24,400.87,130.17,404.16,3.93,3.29,6.57,-16777216,Verdana,595.2000122,841.4400024,400.87,437.2800024,126.24,465.0300122,S,Boparais.pdf,Undefined
3,130.08,400.87,134.41,404.16,4.33,3.29,6.57,-16777216,Verdana,595.2000122,841.4400024,400.87,437.2800024,130.08,460.7900122,H,Boparais.pdf,Undefined
3,134.4,400.87,136.82,404.16,2.42,3.29,6.57,-16777216,Verdana,595.2000122,841.4400024,400.87,437.2800024,134.4,458.3800122,I,Boparais.pdf,Undefined
3,136.8,400.87,141.65,404.16,4.85,3.29,6.57,-16777216,Verdana,595.2000122,841.4400024,400.87,437.2800024,136.8,453.5500122,M,Boparais.pdf,Undefined
3,141.6,400.87,144.8,404.16,3.2,3.29,6.57,-16777216,Verdana,595.2000122,841.4400024,400.87,437.2800024,141.6,450.4000122,L,Boparais.pdf,Undefined
3,144.96,400.87,148.89,404.16,3.93,3.29,6.57,-16777216,Verdana,595.2000122,841.4400024,400.87,437.2800024,144.96,446.3100122,A,Boparais.pdf,Undefined
3,126.24,408.55,130.7,411.84,4.46,3.29,6.57,-16777216,Verdana,595.2000122,841.4400024,408.55,429.6000024,126.24,464.5000122,G,Boparais.pdf,Undefined
